Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Classification,CIK
FSZ,First Trust Switzerland AlphaDEX Fund,52.15,242497604.3,,,,,https://www.nasdaq.com/symbol/fsz,microcap,
FEO,First Trust/Aberdeen Emerging Opportunity Fund,13.45,69496688.0,,,,,https://www.nasdaq.com/symbol/feo,microcap,
FAM,First Trust/Aberdeen Global Opportunity Income Fund,9.71,125747772.27,,2006.0,,,https://www.nasdaq.com/symbol/fam,microcap,
FUNC,First United Corporation,20.5,145190081.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/func,microcap,763907
FUSB,"First US Bancshares, Inc.",11.2,68233356.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fusb,microcap,717806
MYFW,"First Western Financial, Inc.",17.825,134457433.05,,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/myfw,microcap,1327607
SVVC,"Firsthand Technology Value Fund, Inc.",13.79,100696593.34,,,,,https://www.nasdaq.com/symbol/svvc,microcap,
PFD,Flaherty & Crumrine Preferred Income Fund Incorporated,14.11,157941145.71,,1991.0,,,https://www.nasdaq.com/symbol/pfd,microcap,
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,11.9597,149795661.0895,,1992.0,,,https://www.nasdaq.com/symbol/pfo,microcap,
FLC,Flaherty & Crumrine Total Return Fund Inc,19.72,196373810.88,,2003.0,,,https://www.nasdaq.com/symbol/flc,microcap,
BDL,"Flanigan&#39;s Enterprises, Inc.",27.6,51298657.2,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bdl,microcap,12040
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,49.3799,61724924.3799,,,,,https://www.nasdaq.com/symbol/skor,microcap,
MBSD,FlexShares Disciplined Duration MBS Index Fund,23.062,71492223.06199999,,,,,https://www.nasdaq.com/symbol/mbsd,microcap,
ESGG,FlexShares STOXX Global ESG Impact Index Fund,98.12,78496098.12,,,,,https://www.nasdaq.com/symbol/esgg,microcap,
QLC,FlexShares US Quality Large Cap Index Fund,35.6593,58837880.6593,,,,,https://www.nasdaq.com/symbol/qlc,microcap,
FLXS,"Flexsteel Industries, Inc.",36.64,287803645.92,,,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/flxs,microcap,37472
FTK,"Flotek Industries, Inc.",2.15,122461142.65,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ftk,microcap,928054
FLNT,"Fluent, Inc.",2.3,173166135.2,,,Consumer Services,Advertising,https://www.nasdaq.com/symbol/flnt,microcap,1460329
FNCB,FNCB Bancorp Inc.,8.6904,146166079.7232,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fncb,microcap,1035976
FOMX,Foamix Pharmaceuticals Ltd.,5.72,233248787.2,,2014.0,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/fomx,microcap,1606645
FONR,Fonar Corporation,25.4,162945089.4,,1981.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/fonr,microcap,355019
FRSX,Foresight Autonomous Holdings Ltd.,2.86,4159575.42,1454397.0,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/frsx,microcap,1701229
FBIO,"Fortress Biotech, Inc.",1.92,104337770.88,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fbio,microcap,1429260
FWP,Forward Pharma A/S,2.8,32155998.0,11484285.0,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fwp,microcap,1604924
FEDU,Four Seasons Education (Cayman) Inc.,4.29,214213350.78,,2017.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/fedu,microcap,1709810
FRAN,Francesca&#39;s Holdings Corporation,6.9,248861285.7,,2011.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/fran,microcap,1399935
FTF,Franklin Limited Duration Income Trust,11.38,257234953.88,,2003.0,,,https://www.nasdaq.com/symbol/ftf,microcap,
FT,Franklin Universal Trust,6.8,170896879.2,,,,,https://www.nasdaq.com/symbol/ft,microcap,833040
FRED,"Fred&#39;s, Inc.",1.71,63714870.18,,1992.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/fred,microcap,724571
RAIL,"Freightcar America, Inc.",17.85,222474331.8,,2005.0,Capital Goods,Railroads,https://www.nasdaq.com/symbol/rail,microcap,1320854
FEIM,"Frequency Electronics, Inc.",8.3,72456360.6,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/feim,microcap,39020
FRD,Friedman Industries Inc.,11.0,77103884.0,,,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/frd,microcap,39092
FTEO,"FRONTEO, Inc.",15.72,861298.8,54790.0,2013.0,,,https://www.nasdaq.com/symbol/fteo,microcap,
FSBW,"FS Bancorp, Inc.",57.97,214991020.2,,2012.0,Finance,Banks,https://www.nasdaq.com/symbol/fsbw,microcap,1530249
FTD,"FTD Companies, Inc.",3.77,105327511.64,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ftd,microcap,1283157
FTNW,"FTE Networks, Inc.",13.49,101186048.31,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ftnw,microcap,
FCEL,"FuelCell Energy, Inc.",1.15,98859416.5,,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/fcel,microcap,886128
FLGT,"Fulgent Genetics, Inc.",4.35,78384820.65,,2016.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/flgt,microcap,1674930
FLL,"Full House Resorts, Inc.",2.95,79449898.55,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/fll,microcap,891482
WILC,"G. Willi-Food International,  Ltd.",6.9,91362299.7,,,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/wilc,microcap,1030997
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The)",6.48,92684133.36,,,,,https://www.nasdaq.com/symbol/gcv,microcap,
GGZ,Gabelli Global Small and Mid Cap Value Trust (The),12.2489,126334309.4259,,2014.0,,,https://www.nasdaq.com/symbol/ggz,microcap,1585855
GGT,Gabelli Multi-Media Trust Inc. (The),9.08,220465142.16,,,,,https://www.nasdaq.com/symbol/ggt,microcap,921671
GFA,Gafisa SA,5.81,127312025.89,,2007.0,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/gfa,microcap,1389207
GALT,Galectin Therapeutics Inc.,4.19,171429052.45,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/galt,microcap,1133416
GLMD,Galmed Pharmaceuticals Ltd.,12.55,262455062.7,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/glmd,microcap,1595353
GNT,"GAMCO Natural Resources, Gold & Income Tust ",5.97,124758134.7,,2011.0,,,https://www.nasdaq.com/symbol/gnt,microcap,
GPIC,Gaming Partners International Corporation,8.98,71431616.54,,,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/gpic,microcap,918580
GARS,Garrison Capital Inc.,8.71,139789855.92,,2013.0,,,https://www.nasdaq.com/symbol/gars,microcap,1509892
GENC,Gencor Industries Inc.,13.15,190592076.1,,,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/genc,microcap,64472
GEN           ,"Genesis Healthcare, Inc.",1.72,277841414.32,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/gen,microcap,1351051
GNE,Genie Energy Ltd.,5.46,144420887.52,,2011.0,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/gne,microcap,1528356
GNCA,"Genocea Biosciences, Inc.",0.606,52495340.85,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gnca,microcap,1457612
GEOS,Geospace Technologies Corporation,14.3,194437686.3,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/geos,microcap,1001115
GLAD,Gladstone Capital Corporation,9.68,269112702.32,,2001.0,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/glad,microcap,1143513
LAND,Gladstone Land Corporation,13.28,213417780.48,,1993.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/land,microcap,1495240
ENT,Global Eagle Entertainment Inc.,2.75,251024947.25,,2011.0,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/ent,microcap,1512077
GMRE,Global Medical REIT Inc.,9.49,205275105.75,,2016.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/gmre,microcap,1533615
GSL,"Global Ship Lease, Inc.",1.16,63818200.4,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/gsl,microcap,1430725
GWRS,"Global Water Resources, Inc.",9.94,213268594.42,,2016.0,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/gwrs,microcap,1434728
SOCL,Global X Social Media ETF,33.05,137157500.0,,,,,https://www.nasdaq.com/symbol/socl,microcap,
GSB,"GlobalSCAPE, Inc.",3.97,86836330.07,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/gsb,microcap,1112920
GNC,"GNC Holdings, Inc.",3.19,267605709.03,,2011.0,Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/gnc,microcap,1502034
DNJR,GOLDEN BULL LIMITED,6.72,99338400.0,,2018.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dnjr,microcap,1710350
GSS,"Golden Star Resources, Ltd",0.7027,267605414.7985,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/gss,microcap,903571
GV,Goldfield Corporation (The),4.8,122166499.2,,,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/gv,microcap,42316
GTIM,Good Times Restaurants Inc.,4.85,60488060.25,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/gtim,microcap,825324
GDP,Goodrich Petroleum Corporation,13.17,155911543.62,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/gdp,microcap,943861
GSHT,"Gores Holdings II, Inc.",10.2595,120095490.948,,2017.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/gsht,microcap,1682745
GHM,Graham Corporation,27.83,273609977.08,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ghm,microcap,716314
GRVY,"GRAVITY Co., Ltd.",41.0,67428682.0,1644602.0,2005.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/grvy,microcap,1313310
AJX,Great Ajax Corp.,13.56,255225492.84,,2015.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ajx,microcap,1614806
GECC,Great Elm Capital Corp.,9.77,104073957.77,,,,,https://www.nasdaq.com/symbol/gecc,microcap,1675033
GEC,"Great Elm Capital Group, Inc. ",3.05,77676582.6,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/gec,microcap,1082506
GPL,Great Panther Silver Limited,0.8982,151814488.8474,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/gpl,microcap,1300050
GCBC,"Greene County Bancorp, Inc.",34.5,294554583.0,,,Finance,Banks,https://www.nasdaq.com/symbol/gcbc,microcap,1070524
GRNQ,Greenpro Capital Corp.,5.4665,299101116.3855,,,Technology,EDP Services,https://www.nasdaq.com/symbol/grnq,microcap,
GSUM,Gridsum Holding Inc.,5.57,88402143.97,15871121.0,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/gsum,microcap,1647338
GRIF,"Griffin Industrial Realty, Inc.",40.02,201244892.16,,,Finance,Real Estate,https://www.nasdaq.com/symbol/grif,microcap,1037390
GRIN,Grindrod Shipping Holdings Ltd.,9.5,181106413.5,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/grin,microcap,1725293
GVP,"GSE Systems, Inc.",3.5,69064992.5,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/gvp,microcap,944480
GSIT,"GSI Technology, Inc.",6.65,144765140.1,,2007.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/gsit,microcap,1126741
GSVC,GSV Capital Corp,7.13,146309667.7,,2011.0,,,https://www.nasdaq.com/symbol/gsvc,microcap,1509470
GTYH,"GTY Technology Holdings, Inc.",10.16,155766495.68,,2016.0,Finance,Business Services,https://www.nasdaq.com/symbol/gtyh,microcap,1682325
GFED,"Guaranty Federal Bancshares, Inc.",25.0,111293075.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/gfed,microcap,1046203
GGM,Guggenheim Credit Allocation Fund,22.69,167292870.82,,2013.0,,,https://www.nasdaq.com/symbol/ggm,microcap,
GIFI,"Gulf Island Fabrication, Inc.",9.65,145165606.2,,1997.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gifi,microcap,1031623
GURE,"Gulf Resources, Inc.",1.21,56632587.11,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gure,microcap,885462
GLF,"GulfMark Offshore, Inc.",37.33,281307867.65,,2017.0,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/glf,microcap,1030749
GWGH,"GWG Holdings, Inc",11.52,66972153.6,,2014.0,Finance,Life Insurance,https://www.nasdaq.com/symbol/gwgh,microcap,1522690
HNRG,Hallador Energy Company,6.1,184079639.0,,,Energy,Coal Mining,https://www.nasdaq.com/symbol/hnrg,microcap,788965
HALL,"Hallmark Financial Services, Inc.",11.08,200090130.08,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hall,microcap,819913
HBK,"Hamilton Bancorp, Inc.",14.8,50562927.2,,2012.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/hbk,microcap,1551739
HBIO,"Harvard Bioscience, Inc.",6.0,219477588.0,,2000.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/hbio,microcap,1123494
HCAP,Harvest Capital Credit Corporation,11.06,70759004.4,,,,,https://www.nasdaq.com/symbol/hcap,microcap,1559909
HWBK,"Hawthorn Bancshares, Inc.",22.4548,135198442.14200002,,,Finance,Major Banks,https://www.nasdaq.com/symbol/hwbk,microcap,893847
HYAC,Haymaker Acquisition Corp.,9.78,96452834.34,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/hyac,microcap,1701306
HCHC,"HC2 Holdings, Inc.",6.37,284788501.27,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/hchc,microcap,1006837
HSDT,"Helius Medical Technologies, Inc.",10.11,236346434.01,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/hsdt,microcap,
HNNA,"Hennessy Advisors, Inc.",14.659,114465197.293,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/hnna,microcap,1145255
HCAC,Hennessy Capital Acquisition Corp. III,10.12,78859077.88,,2017.0,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/hcac,microcap,1703038
PCF,High Income Securities Fund,9.45,122632659.45,,,,,https://www.nasdaq.com/symbol/pcf,microcap,
HSGX,Histogenics Corporation,2.41,69387524.64,,2014.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/hsgx,microcap,1372299
HMNF,"HMN Financial, Inc.",20.9,96337296.0,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/hmnf,microcap,921183
HFBL,"Home Federal Bancorp, Inc. of Louisiana",35.0536,66394357.7416,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/hfbl,microcap,1302901
HMTA,HomeTown Bankshares Corporation,13.12,76246656.96,,,Finance,Major Banks,https://www.nasdaq.com/symbol/hmta,microcap,
HFBC,"HopFed Bancorp, Inc.",17.0,113041381.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/hfbc,microcap,1041550
HZN,Horizon Global Corporation,7.51,188469135.07,,2015.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/hzn,microcap,1637655
HRZN,Horizon Technology Finance Corporation,10.93,126011806.05,,2010.0,,,https://www.nasdaq.com/symbol/hrzn,microcap,1487428
HOS,Hornbeck Offshore Services,4.63,174066461.24,,2004.0,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/hos,microcap,1131227
HWCC,Houston Wire & Cable Company,8.3,137169443.7,,2006.0,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/hwcc,microcap,1356949
HOV,Hovnanian Enterprises Inc,1.56,231057055.32,,,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/hov,microcap,357294
HTGM,"HTG Molecular Diagnostics, Inc.",3.39,96349600.29,,2015.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/htgm,microcap,1169987
HSON,"Hudson Global, Inc.",1.7,54452584.4,,,Technology,Professional Services,https://www.nasdaq.com/symbol/hson,microcap,1210708
HDSN,"Hudson Technologies, Inc.",1.79,75901620.6,,,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/hdsn,microcap,925528
HCFT,"Hunt Companies Finance Trust, Inc.",3.61,85496222.04,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hcft,microcap,1547546
HUNT,Hunter Maritime Acquisition Corp.,9.92,188146440.0,,2017.0,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/hunt,microcap,1679450
HURC,"Hurco Companies, Inc.",42.0,282109716.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/hurc,microcap,315374
HBP,"Huttig Building Products, Inc.",5.4,140781326.4,,,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/hbp,microcap,1093082
HYGS,Hydrogenics Corporation,5.85,90330335.55,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/hygs,microcap,1119985
IDSY,"I.D. Systems, Inc.",6.57,116641053.45,,1999.0,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/idsy,microcap,49615
ICCH,"ICC Holdings, Inc.",15.1,52850000.0,,2017.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/icch,microcap,1681903
INVE,"Identiv, Inc.",6.1,93655685.1,,,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/inve,microcap,1036044
IDRA,"Idera Pharmaceuticals, Inc.",9.17,249184232.01,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/idra,microcap,861838
IDT,IDT Corporation,5.35,132960762.65,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/idt,microcap,1005731
IEC,IEC Electronics Corp.,5.5,56591843.0,,,Technology,Electrical Products,https://www.nasdaq.com/symbol/iec,microcap,49728
IROQ,"IF Bancorp, Inc.",24.85,96204488.8,,2011.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/iroq,microcap,1514743
IMDZ,Immune Design Corp.,3.35,161352173.8,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imdz,microcap,1437786
IMMP,Immutep Limited,2.52,18596579.4,7379595.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/immp,microcap,882509
IMH,"Impac Mortgage Holdings, Inc.",7.49,157646441.61,,1997.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/imh,microcap,1000298
IMMY,"Imprimis Pharmaceuticals, Inc.",3.15,66305761.2,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/immy,microcap,1360214
IMV,IMV Inc.,5.0,224466720.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imv,microcap,1734768
IOR,"Income Opportunity Realty Investors, Inc.",12.25,51060621.5,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ior,microcap,949961
ICD,"Independence Contract Drilling, Inc.",4.29,164104361.85,,2014.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/icd,microcap,1537028
INDU,Industrea Acquisition Corp.,9.95,68483511.75,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/indu,microcap,1703956
INFI,"Infinity Pharmaceuticals, Inc.",2.04,115975117.92,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/infi,microcap,1113148
III,"Information Services Group, Inc.",4.3,193939627.7,,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/iii,microcap,1371489
IEA,"Infrastructure and Energy Alternatives, Inc.",10.48,226133772.0,,2016.0,Finance,Business Services,https://www.nasdaq.com/symbol/iea,microcap,1652362
INFU,"InfuSystems Holdings, Inc.",3.1,61081510.3,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/infu,microcap,1337013
INNT,"Innovate Biopharmaceuticals, Inc.",5.04,129968682.48,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/innt,microcap,1551986
IIPR,"Innovative Industrial Properties, Inc.",40.74,143631477.36,,2016.0,Finance,Real Estate,https://www.nasdaq.com/symbol/iipr,microcap,1677576
INSG,Inseego Corp.,3.06,221581240.2,,,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/insg,microcap,1022652
INSI,Insight Select Income Fund,19.26,206275274.1,,,,,https://www.nasdaq.com/symbol/insi,microcap,
INSE,"Inspired Entertainment, Inc.",7.1,152541419.7,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inse,microcap,1615063
NTEC,Intec Pharma Ltd.,3.8,126258754.4,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ntec,microcap,1638381
INS,Intelligent Systems Corporation,14.5,127570826.0,,1992.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ins,microcap,320340
IMI,"Intermolecular, Inc.",1.4,69638721.6,,2011.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/imi,microcap,1311241
INAP,Internap Corporation,13.78,292390020.52,,1999.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/inap,microcap,1056386
IMXI,"International Money Express, Inc.",9.53,227703463.49,,2017.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/imxi,microcap,1683695
THM,International Tower Hill Mines Ltd,0.474,88551107.74200001,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/thm,microcap,
IGLD,Internet Gold Golden Lines Ltd.,2.8833,80741586.1938,,1999.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/igld,microcap,1090159
INTT,inTest Corporation,8.65,90738136.7,,1997.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/intt,microcap,1036262
IVAC,"Intevac, Inc.",5.625,127031203.125,,1995.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ivac,microcap,1001902
PLW,Invesco 1-30 Laddered Treasury ETF,31.85,154472500.0,,,,,https://www.nasdaq.com/symbol/plw,microcap,
ADRD,Invesco BLDRS Developed Markets 100 ADR Index Fund,22.5558,59772870.0,,,,,https://www.nasdaq.com/symbol/adrd,microcap,1169717
ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,40.3828,149416360.0,,,,,https://www.nasdaq.com/symbol/adre,microcap,1169717
VBF,Invesco Bond Fund,17.94,204104617.86,,,,,https://www.nasdaq.com/symbol/vbf,microcap,
PYZ,Invesco DWA Basic Materials Momentum ETF,69.36,100572000.0,,,,,https://www.nasdaq.com/symbol/pyz,microcap,
PEZ,Invesco DWA Consumer Cyclicals Momentum ETF,59.25,74062500.0,,,,,https://www.nasdaq.com/symbol/pez,microcap,
